certificate_id,postcode,paon,street,floor_area_sqm,epc_rating,build_year,lodgement_date
8407-8075-3322-7506-3303,SL6 8RB,5,MOORFIELD TERRACE,127.0,,,
0964-1208-5805-6034-0800,SL6 4RT,22,STAMFORD ROAD,85.0,,,
0310-2554-7240-2607-6551,SL6 1SX,42,FOTHERBY COURT,69.0,,,
8911-6329-7400-9343-6992,SL6 3EY,NEWSTONE,COX GREEN LANE,161.0,,,
0340-2966-5130-2097-7655,SL6 6SP,21,BROMPTON DRIVE,81.0,,,
2140-4839-8060-8009-0825,SL6 6NA,46,ALL SAINTS AVENUE,106.0,,,
2387-3050-7205-0125-8204,SL6 4HT,96,BOYN HILL ROAD,71.0,,,
9370-2103-0520-2305-8771,SL6 0PG,10,ALVISTA AVENUE,89.0,,,
2113-0614-9302-1911-3591,SL6 0PD,12,MINTON RISE,106.0,,,
0129-2813-7536-2520-3815,SL6 2RT,59,BRUNEL ROAD,66.0,,,
9219-3060-9207-8566-2200,SL6 8ES,7,SHEEPHOUSE ROAD,68.0,,,
9380-2510-6500-2595-3575,SL6 4BA,9,THE CROFT,84.0,,,
0730-3050-2205-3395-0200,SL6 2RR,11,GRIFFIN CLOSE,86.0,,,
0330-2758-0410-2094-7245,SL6 8EL,3,KINGFISHER DRIVE,111.0,,,
8391-9685-2529-2827-3233,SL6 5EU,137,HALIFAX ROAD,120.0,,,
0443-2849-7950-9976-5505,SL6 3XY,105,FOLIEJOHN WAY,86.0,,,
0140-2101-6010-2120-6855,SL6 3QW,KARENZA,BURCHETTS GREEN LANE,153.0,,,
9452-3038-9205-2504-0200,SL6 4RH,3,HEVER CLOSE,89.0,,,
9736-3046-4202-9475-8204,SL6 7RY,4,FURZE ROAD,97.0,,,
2631-3048-1207-9675-4200,SL6 2AY,1,RIVERSIDE,128.0,,,
4735-8727-6400-0339-7292,SL6 7UP,15,FAWLEY CLOSE,115.0,,,
2108-3045-2209-3235-9204,SL6 8HU,12,ASHDOWN,164.0,,,
0390-2044-3470-2225-6875,SL6 8QH,4,PRINCE ANDREW CLOSE,57.0,,,
8641-6423-6600-2382-0922,SL6 8DH,31,IN THE RAY,48.0,,,
3635-6720-6509-0870-5226,SL6 7QE,35,SWITCHBACK ROAD SOUTH,105.0,,,
2180-7549-9050-5005-3891,SL6 0JY,6,BRIAR CLOSE,149.0,,,
0310-2835-0550-2495-4055,SL6 6RX,9,DORCHESTER CLOSE,85.0,,,
0740-2832-7042-9996-5055,SL6 2SQ,2,GAGE CLOSE,102.0,,,
2314-1948-7814-3128-1914,SL6 8QB,17,AUCKLAND CLOSE,152.0,,,
2537-7224-2200-0045-6226,SL6 3UR,19,LOOSEN DRIVE,148.0,,,
3335-6329-8200-0328-3206,SL6 6DQ,20,WELLINGTON ROAD,133.0,,,
8758-7639-6579-3183-5926,SL6 2FL,13,CYPRESS GARDENS,70.0,,,
2469-3058-4209-3846-2200,SL6 0EY,THE STABLES,HILL FARM ROAD,134.0,,,
9121-2202-0349-5099-0243,SL6 8RH,120,BLACKAMOOR LANE,153.0,,,
9110-2292-2108-2492-8065,SL6 2EA,WILLOWBROOK,MONKEY ISLAND LANE,82.0,,,
